household_id,name,district,status,matched_beneficiary,confidence,action,recommendation,priority_score,eligibility_details,timestamp,priority_rank,global_priority_rank
HH003470,Sunita Reddy,Lucknow,already_enrolled,BEN003470,100.0,none,,,,,,
HH003481,Sunita Reddy,Lucknow,already_enrolled,BEN003481,100.0,none,,,,,,
HH003482,Deepa Reddy,Lucknow,already_enrolled,BEN003482,100.0,none,,,,,,
HH003517,Priya Reddy,Lucknow,already_enrolled,BEN003517,100.0,none,,,,,,
HH003546,Anita Patel,Lucknow,already_enrolled,BEN003546,100.0,none,,,,,,
HH003555,Rajesh Singh,Lucknow,already_enrolled,BEN003555,100.0,none,,,,,,
HH003560,Vikram Singh,Lucknow,already_enrolled,BEN003560,100.0,none,,,,,,
HH003575,Deepa Reddy,Lucknow,already_enrolled,BEN003575,100.0,none,,,,,,
HH003630,Kumar Verma,Lucknow,already_enrolled,BEN003630,100.0,none,,,,,,
HH003633,Kumar Sharma,Lucknow,already_enrolled,BEN003633,100.0,none,,,,,,
HH003641,Anita Khan,Lucknow,already_enrolled,BEN003641,100.0,none,,,,,,
HH003656,Rajesh Gupta,Lucknow,already_enrolled,BEN003656,100.0,none,,,,,,
HH003667,Vikram Khan,Lucknow,already_enrolled,BEN003667,100.0,none,,,,,,
HH003682,Priya Singh,Lucknow,already_enrolled,BEN003682,100.0,none,,,,,,
HH003709,Anil Gupta,Lucknow,already_enrolled,BEN003709,100.0,none,,,,,,
HH003714,Rajesh Khan,Lucknow,already_enrolled,BEN003714,100.0,none,,,,,,
HH003745,Rajesh Kumar,Lucknow,already_enrolled,BEN003745,100.0,none,,,,,,
HH003771,Anita Reddy,Lucknow,already_enrolled,BEN003132,93.0909090909091,none,,,,,,
HH003783,Vikram Sharma,Lucknow,already_enrolled,BEN003783,100.0,none,,,,,,
HH003794,Rajesh Kumar,Lucknow,already_enrolled,BEN003745,96.72727272727273,none,,,,,,
HH003821,Rajesh Reddy,Lucknow,already_enrolled,BEN003821,100.0,none,,,,,,
HH003831,Priya Verma,Lucknow,already_enrolled,BEN003831,100.0,none,,,,,,
HH003836,Rajesh Gupta,Lucknow,already_enrolled,BEN003836,100.0,none,,,,,,
HH003851,Kumar Verma,Lucknow,already_enrolled,BEN003851,100.0,none,,,,,,
HH003852,Anil Verma,Lucknow,already_enrolled,BEN003852,100.0,none,,,,,,
HH003880,Priya Kumar,Lucknow,already_enrolled,BEN003880,100.0,none,,,,,,
HH003894,Vikram Gupta,Lucknow,already_enrolled,BEN003894,100.0,none,,,,,,
HH003921,Anil Sharma,Lucknow,already_enrolled,BEN003921,100.0,none,,,,,,
HH003960,Rajesh Sharma,Lucknow,already_enrolled,BEN003960,100.0,none,,,,,,
HH003969,Vikram Khan,Lucknow,already_enrolled,BEN003969,100.0,none,,,,,,
HH003978,Kumar Khan,Lucknow,already_enrolled,BEN003978,100.0,none,,,,,,
HH004010,Priya Gupta,Lucknow,already_enrolled,BEN004010,100.0,none,,,,,,
HH004040,Priya Patel,Lucknow,already_enrolled,BEN004040,100.0,none,,,,,,
HH004061,Anita Sharma,Lucknow,already_enrolled,BEN001763,93.0909090909091,none,,,,,,
HH004083,Anil Verma,Lucknow,already_enrolled,BEN004083,100.0,none,,,,,,
HH004103,Deepa Verma,Lucknow,already_enrolled,BEN004103,100.0,none,,,,,,
HH004104,Kumar Singh,Lucknow,already_enrolled,BEN004104,100.0,none,,,,,,
HH004123,Deepa Khan,Lucknow,already_enrolled,BEN004123,100.0,none,,,,,,
HH004160,Kumar Singh,Lucknow,already_enrolled,BEN004160,100.0,none,,,,,,
HH004207,Anil Singh,Lucknow,already_enrolled,BEN004207,100.0,none,,,,,,
HH004211,Rajesh Gupta,Lucknow,already_enrolled,BEN001215,96.72727272727273,none,,,,,,
HH004218,Kumar Patel,Lucknow,already_enrolled,BEN004218,100.0,none,,,,,,
HH004223,Anil Patel,Lucknow,already_enrolled,BEN004223,100.0,none,,,,,,
HH004237,Anita Khan,Lucknow,already_enrolled,BEN004237,100.0,none,,,,,,
HH004258,Anita Verma,Lucknow,already_enrolled,BEN004258,100.0,none,,,,,,
HH004273,Anil Kumar,Lucknow,already_enrolled,BEN004273,100.0,none,,,,,,
HH004305,Anil Reddy,Lucknow,already_enrolled,BEN004305,100.0,none,,,,,,
HH004306,Rajesh Patel,Lucknow,already_enrolled,BEN004306,100.0,none,,,,,,
HH004332,Sunita Sharma,Lucknow,already_enrolled,BEN004332,100.0,none,,,,,,
HH004356,Kumar Patel,Lucknow,already_enrolled,BEN004356,100.0,none,,,,,,
HH004376,Anita Gupta,Lucknow,already_enrolled,BEN004376,100.0,none,,,,,,
HH004410,Kumar Singh,Lucknow,already_enrolled,BEN004410,100.0,none,,,,,,
HH004417,Anil Sharma,Lucknow,already_enrolled,BEN004417,100.0,none,,,,,,
HH004424,Kumar Singh,Lucknow,already_enrolled,BEN004424,100.0,none,,,,,,
HH004428,Deepa Reddy,Lucknow,already_enrolled,BEN000440,93.0909090909091,none,,,,,,
HH004444,Deepa Khan,Lucknow,already_enrolled,BEN004444,100.0,none,,,,,,
HH004453,Kumar Verma,Lucknow,already_enrolled,BEN004453,100.0,none,,,,,,
HH004454,Rajesh Reddy,Lucknow,already_enrolled,BEN004454,100.0,none,,,,,,
HH004456,Kumar Singh,Lucknow,already_enrolled,BEN004456,100.0,none,,,,,,
HH004469,Priya Khan,Lucknow,already_enrolled,BEN004469,100.0,none,,,,,,
HH004470,Deepa Patel,Lucknow,already_enrolled,BEN004470,100.0,none,,,,,,
HH004484,Anil Singh,Lucknow,already_enrolled,BEN004484,100.0,none,,,,,,
HH004490,Rajesh Sharma,Lucknow,already_enrolled,BEN004490,100.0,none,,,,,,
HH004492,Anil Gupta,Lucknow,already_enrolled,BEN004492,100.0,none,,,,,,
HH004497,Deepa Sharma,Lucknow,already_enrolled,BEN004497,100.0,none,,,,,,
HH004502,Rajesh Patel,Lucknow,already_enrolled,BEN004502,100.0,none,,,,,,
HH004509,Kumar Kumar,Lucknow,already_enrolled,BEN004509,100.0,none,,,,,,
HH004515,Kumar Kumar,Lucknow,already_enrolled,BEN004515,100.0,none,,,,,,
HH004528,Kumar Patel,Lucknow,already_enrolled,BEN004528,100.0,none,,,,,,
HH004558,Sunita Sharma,Lucknow,already_enrolled,BEN004558,100.0,none,,,,,,
HH004563,Priya Singh,Lucknow,already_enrolled,BEN004563,100.0,none,,,,,,
HH004582,Anita Kumar,Lucknow,already_enrolled,BEN000559,93.0909090909091,none,,,,,,
HH004592,Sunita Kumar,Lucknow,already_enrolled,BEN004592,100.0,none,,,,,,
HH004599,Rajesh Patel,Lucknow,already_enrolled,BEN004599,100.0,none,,,,,,
HH004609,Priya Kumar,Lucknow,already_enrolled,BEN004609,100.0,none,,,,,,
HH004643,Anita Sharma,Lucknow,already_enrolled,BEN000942,93.0909090909091,none,,,,,,
HH004657,Sunita Khan,Lucknow,already_enrolled,BEN004657,100.0,none,,,,,,
HH004666,Anita Verma,Lucknow,already_enrolled,BEN004666,100.0,none,,,,,,
HH004684,Deepa Singh,Lucknow,already_enrolled,BEN004684,100.0,none,,,,,,
HH004694,Rajesh Khan,Lucknow,already_enrolled,BEN004694,100.0,none,,,,,,
HH004698,Anil Gupta,Lucknow,already_enrolled,BEN004698,100.0,none,,,,,,
HH004699,Rajesh Verma,Lucknow,already_enrolled,BEN004699,100.0,none,,,,,,
HH004702,Sunita Sharma,Lucknow,already_enrolled,BEN004702,100.0,none,,,,,,
HH004727,Kumar Gupta,Lucknow,already_enrolled,BEN004727,100.0,none,,,,,,
HH004746,Anita Verma,Lucknow,already_enrolled,BEN004746,100.0,none,,,,,,
HH004755,Deepa Kumar,Lucknow,already_enrolled,BEN004755,100.0,none,,,,,,
HH004756,Deepa Khan,Lucknow,already_enrolled,BEN004756,100.0,none,,,,,,
HH004785,Rajesh Khan,Lucknow,already_enrolled,BEN004785,100.0,none,,,,,,
HH004787,Deepa Singh,Lucknow,already_enrolled,BEN004684,96.72727272727273,none,,,,,,
HH004796,Priya Khan,Lucknow,already_enrolled,BEN004796,100.0,none,,,,,,
HH004799,Vikram Khan,Lucknow,already_enrolled,BEN004799,100.0,none,,,,,,
HH004813,Anil Verma,Lucknow,already_enrolled,BEN004813,100.0,none,,,,,,
HH004837,Vikram Singh,Lucknow,already_enrolled,BEN004837,100.0,none,,,,,,
HH004852,Rajesh Reddy,Lucknow,already_enrolled,BEN004852,100.0,none,,,,,,
HH004872,Anita Kumar,Lucknow,already_enrolled,BEN000331,89.45454545454545,none,,,,,,
HH004888,Rajesh Reddy,Lucknow,already_enrolled,BEN004888,100.0,none,,,,,,
HH004900,Anita Gupta,Lucknow,already_enrolled,BEN004900,100.0,none,,,,,,
HH004952,Sunita Kumar,Lucknow,already_enrolled,BEN004952,100.0,none,,,,,,
HH000011,Deepa Sharma,Hyderabad,already_enrolled,BEN000011,100.0,none,,,,,,
HH000018,Kumar Reddy,Hyderabad,already_enrolled,BEN000018,100.0,none,,,,,,
HH000019,Anil Sharma,Hyderabad,already_enrolled,BEN000019,100.0,none,,,,,,
HH000022,Anita Verma,Hyderabad,already_enrolled,BEN000022,100.0,none,,,,,,
HH000029,Vikram Khan,Hyderabad,already_enrolled,BEN000029,100.0,none,,,,,,
HH000035,Deepa Khan,Hyderabad,already_enrolled,BEN000035,100.0,none,,,,,,
HH000044,Vikram Patel,Hyderabad,already_enrolled,BEN000044,100.0,none,,,,,,
HH000058,Vikram Khan,Hyderabad,already_enrolled,BEN000058,100.0,none,,,,,,
HH000060,Deepa Reddy,Hyderabad,already_enrolled,BEN000060,100.0,none,,,,,,
HH000072,Priya Reddy,Hyderabad,already_enrolled,BEN000072,100.0,none,,,,,,
HH000075,Anil Singh,Hyderabad,already_enrolled,BEN000075,100.0,none,,,,,,
HH000092,Priya Singh,Hyderabad,already_enrolled,BEN000092,100.0,none,,,,,,
HH000126,Priya Khan,Hyderabad,already_enrolled,BEN003089,89.45454545454545,none,,,,,,
HH000155,Anil Khan,Hyderabad,already_enrolled,BEN000155,100.0,none,,,,,,
HH000162,Kumar Khan,Hyderabad,already_enrolled,BEN000162,100.0,none,,,,,,
HH000169,Rajesh Sharma,Hyderabad,already_enrolled,BEN000169,100.0,none,,,,,,
HH000198,Vikram Kumar,Hyderabad,already_enrolled,BEN000198,100.0,none,,,,,,
HH000240,Anita Singh,Hyderabad,already_enrolled,BEN000240,100.0,none,,,,,,
HH000243,Priya Reddy,Hyderabad,already_enrolled,BEN000243,100.0,none,,,,,,
HH000272,Rajesh Kumar,Hyderabad,already_enrolled,BEN000272,100.0,none,,,,,,
HH000302,Anil Patel,Hyderabad,already_enrolled,BEN000302,100.0,none,,,,,,
HH000305,Sunita Verma,Hyderabad,already_enrolled,BEN000305,100.0,none,,,,,,
HH000309,Rajesh Khan,Hyderabad,already_enrolled,BEN002562,89.45454545454545,none,,,,,,
HH000310,Rajesh Sharma,Hyderabad,already_enrolled,BEN000310,100.0,none,,,,,,
HH000311,Sunita Sharma,Hyderabad,already_enrolled,BEN000311,100.0,none,,,,,,
HH000334,Anil Patel,Hyderabad,already_enrolled,BEN000334,100.0,none,,,,,,
HH000364,Anil Khan,Hyderabad,already_enrolled,BEN000364,100.0,none,,,,,,
HH000379,Anita Reddy,Hyderabad,already_enrolled,BEN000379,100.0,none,,,,,,
HH000381,Anil Reddy,Hyderabad,already_enrolled,BEN000381,100.0,none,,,,,,
HH000446,Vikram Verma,Hyderabad,already_enrolled,BEN000446,100.0,none,,,,,,
HH000486,Deepa Patel,Hyderabad,already_enrolled,BEN000486,100.0,none,,,,,,
HH000491,Anita Singh,Hyderabad,already_enrolled,BEN000491,100.0,none,,,,,,
HH000508,Rajesh Patel,Hyderabad,already_enrolled,BEN000508,100.0,none,,,,,,
HH000520,Vikram Gupta,Hyderabad,already_enrolled,BEN000520,100.0,none,,,,,,
HH000521,Vikram Patel,Hyderabad,already_enrolled,BEN000521,100.0,none,,,,,,
HH000538,Deepa Khan,Hyderabad,already_enrolled,BEN000035,96.72727272727273,none,,,,,,
HH000573,Deepa Verma,Hyderabad,already_enrolled,BEN000573,100.0,none,,,,,,
HH000576,Rajesh Kumar,Hyderabad,already_enrolled,BEN000576,100.0,none,,,,,,
HH000579,Vikram Patel,Hyderabad,already_enrolled,BEN000579,100.0,none,,,,,,
HH000587,Vikram Gupta,Hyderabad,already_enrolled,BEN000587,100.0,none,,,,,,
HH000626,Anita Verma,Hyderabad,already_enrolled,BEN000626,100.0,none,,,,,,
HH000630,Kumar Gupta,Hyderabad,already_enrolled,BEN000630,100.0,none,,,,,,
HH000639,Anita Kumar,Hyderabad,already_enrolled,BEN003409,93.0909090909091,none,,,,,,
HH000657,Vikram Singh,Hyderabad,already_enrolled,BEN000657,100.0,none,,,,,,
HH000676,Anil Gupta,Hyderabad,already_enrolled,BEN000676,100.0,none,,,,,,
HH000683,Kumar Reddy,Hyderabad,already_enrolled,BEN000683,100.0,none,,,,,,
HH000715,Kumar Patel,Hyderabad,already_enrolled,BEN000715,100.0,none,,,,,,
HH000723,Anil Khan,Hyderabad,already_enrolled,BEN000723,100.0,none,,,,,,
HH000730,Priya Reddy,Hyderabad,already_enrolled,BEN000730,100.0,none,,,,,,
HH000758,Priya Singh,Hyderabad,already_enrolled,BEN000758,100.0,none,,,,,,
HH000769,Vikram Reddy,Hyderabad,already_enrolled,BEN000769,100.0,none,,,,,,
HH000796,Anil Gupta,Hyderabad,already_enrolled,BEN000676,96.72727272727273,none,,,,,,
HH000833,Rajesh Singh,Hyderabad,already_enrolled,BEN000833,100.0,none,,,,,,
HH000835,Vikram Singh,Hyderabad,already_enrolled,BEN000835,100.0,none,,,,,,
HH000848,Sunita Gupta,Hyderabad,already_enrolled,BEN000848,100.0,none,,,,,,
HH000852,Anil Patel,Hyderabad,already_enrolled,BEN000852,100.0,none,,,,,,
HH000867,Anil Sharma,Hyderabad,already_enrolled,BEN000867,100.0,none,,,,,,
HH000902,Kumar Sharma,Hyderabad,already_enrolled,BEN000902,100.0,none,,,,,,
HH000906,Rajesh Singh,Hyderabad,already_enrolled,BEN000906,100.0,none,,,,,,
HH000914,Vikram Verma,Hyderabad,already_enrolled,BEN000914,100.0,none,,,,,,
HH000915,Anil Sharma,Hyderabad,already_enrolled,BEN000915,100.0,none,,,,,,
HH000927,Kumar Patel,Hyderabad,already_enrolled,BEN000927,100.0,none,,,,,,
HH000936,Vikram Patel,Hyderabad,already_enrolled,BEN000936,100.0,none,,,,,,
HH000943,Vikram Singh,Hyderabad,already_enrolled,BEN000943,100.0,none,,,,,,
HH000944,Vikram Khan,Hyderabad,already_enrolled,BEN000944,100.0,none,,,,,,
HH000950,Priya Patel,Hyderabad,already_enrolled,BEN001687,89.45454545454545,none,,,,,,
HH000962,Vikram Verma,Hyderabad,already_enrolled,BEN000962,100.0,none,,,,,,
HH001001,Sunita Verma,Hyderabad,already_enrolled,BEN001001,100.0,none,,,,,,
HH001005,Vikram Gupta,Hyderabad,already_enrolled,BEN001005,100.0,none,,,,,,
HH001013,Anita Reddy,Hyderabad,already_enrolled,BEN001013,100.0,none,,,,,,
HH001016,Rajesh Reddy,Hyderabad,already_enrolled,BEN001016,100.0,none,,,,,,
HH001020,Kumar Gupta,Hyderabad,already_enrolled,BEN001020,100.0,none,,,,,,
HH001042,Deepa Khan,Hyderabad,already_enrolled,BEN001042,100.0,none,,,,,,
HH001096,Deepa Patel,Hyderabad,already_enrolled,BEN001096,100.0,none,,,,,,
HH001114,Anil Singh,Hyderabad,already_enrolled,BEN001114,100.0,none,,,,,,
HH001122,Kumar Verma,Hyderabad,already_enrolled,BEN001122,100.0,none,,,,,,
HH001129,Vikram Patel,Hyderabad,already_enrolled,BEN001129,100.0,none,,,,,,
HH001138,Sunita Singh,Hyderabad,already_enrolled,BEN004761,89.45454545454545,none,,,,,,
HH001193,Anil Sharma,Hyderabad,already_enrolled,BEN001433,96.72727272727273,none,,,,,,
HH001205,Rajesh Verma,Hyderabad,already_enrolled,BEN001205,100.0,none,,,,,,
HH001222,Anil Verma,Hyderabad,already_enrolled,BEN001222,100.0,none,,,,,,
HH001233,Anita Khan,Hyderabad,already_enrolled,BEN001233,100.0,none,,,,,,
HH001260,Anil Sharma,Hyderabad,already_enrolled,BEN001260,100.0,none,,,,,,
HH001261,Rajesh Patel,Hyderabad,already_enrolled,BEN001261,100.0,none,,,,,,
HH001278,Rajesh Singh,Hyderabad,already_enrolled,BEN001278,100.0,none,,,,,,
HH001298,Anita Sharma,Hyderabad,already_enrolled,BEN001298,100.0,none,,,,,,
HH001301,Rajesh Patel,Hyderabad,already_enrolled,BEN001301,100.0,none,,,,,,
HH001304,Priya Gupta,Hyderabad,already_enrolled,BEN001304,100.0,none,,,,,,
HH001312,Anita Khan,Hyderabad,already_enrolled,BEN001312,100.0,none,,,,,,
HH001315,Sunita Patel,Hyderabad,already_enrolled,BEN003073,89.45454545454545,none,,,,,,
HH001328,Anil Verma,Hyderabad,already_enrolled,BEN001328,100.0,none,,,,,,
HH001347,Vikram Khan,Hyderabad,already_enrolled,BEN000944,93.0909090909091,none,,,,,,
HH001354,Kumar Reddy,Hyderabad,already_enrolled,BEN001354,100.0,none,,,,,,
HH001369,Sunita Gupta,Hyderabad,already_enrolled,BEN000848,89.45454545454545,none,,,,,,
HH001378,Anita Kumar,Hyderabad,already_enrolled,BEN001378,100.0,none,,,,,,
HH001386,Rajesh Singh,Hyderabad,already_enrolled,BEN001386,100.0,none,,,,,,
HH001387,Sunita Khan,Hyderabad,already_enrolled,BEN001387,100.0,none,,,,,,
HH001407,Vikram Reddy,Hyderabad,already_enrolled,BEN001407,100.0,none,,,,,,
HH001414,Sunita Reddy,Hyderabad,already_enrolled,BEN001414,100.0,none,,,,,,
HH001433,Anil Sharma,Hyderabad,already_enrolled,BEN001433,100.0,none,,,,,,
HH001436,Vikram Sharma,Hyderabad,already_enrolled,BEN001436,100.0,none,,,,,,
HH001456,Priya Kumar,Hyderabad,already_enrolled,BEN001456,100.0,none,,,,,,
HH001469,Deepa Sharma,Hyderabad,already_enrolled,BEN001469,100.0,none,,,,,,
HH001470,Rajesh Gupta,Hyderabad,already_enrolled,BEN001470,100.0,none,,,,,,
HH001471,Kumar Sharma,Hyderabad,already_enrolled,BEN001471,100.0,none,,,,,,
HH001496,Anita Singh,Hyderabad,already_enrolled,BEN001496,100.0,none,,,,,,
HH001497,Deepa Sharma,Hyderabad,already_enrolled,BEN001497,100.0,none,,,,,,
HH001503,Vikram Khan,Hyderabad,already_enrolled,BEN001503,100.0,none,,,,,,
HH001509,Anita Khan,Hyderabad,already_enrolled,BEN001509,100.0,none,,,,,,
HH001526,Anita Sharma,Hyderabad,already_enrolled,BEN001526,100.0,none,,,,,,
HH001538,Anil Kumar,Hyderabad,already_enrolled,BEN001538,100.0,none,,,,,,
HH001554,Kumar Khan,Hyderabad,already_enrolled,BEN001554,100.0,none,,,,,,
HH001570,Vikram Patel,Hyderabad,already_enrolled,BEN001570,100.0,none,,,,,,
HH001616,Kumar Singh,Hyderabad,already_enrolled,BEN001616,100.0,none,,,,,,
HH001632,Anil Gupta,Hyderabad,already_enrolled,BEN001632,100.0,none,,,,,,
HH001634,Kumar Patel,Hyderabad,already_enrolled,BEN001634,100.0,none,,,,,,
HH001638,Anita Reddy,Hyderabad,already_enrolled,BEN001638,100.0,none,,,,,,
HH001653,Sunita Kumar,Hyderabad,already_enrolled,BEN001653,100.0,none,,,,,,
HH001668,Deepa Khan,Hyderabad,already_enrolled,BEN001668,100.0,none,,,,,,
HH001669,Anil Patel,Hyderabad,already_enrolled,BEN000302,89.45454545454545,none,,,,,,
HH001672,Anita Sharma,Hyderabad,already_enrolled,BEN001672,100.0,none,,,,,,
HH001677,Kumar Khan,Hyderabad,already_enrolled,BEN001677,100.0,none,,,,,,
HH001687,Priya Patel,Hyderabad,already_enrolled,BEN001687,100.0,none,,,,,,
HH001694,Anita Reddy,Hyderabad,already_enrolled,BEN001694,100.0,none,,,,,,
HH001760,Anil Sharma,Hyderabad,already_enrolled,BEN001260,100.0,none,,,,,,
HH001773,Anita Singh,Hyderabad,already_enrolled,BEN001773,100.0,none,,,,,,
HH001774,Priya Patel,Hyderabad,already_enrolled,BEN001687,93.0909090909091,none,,,,,,
HH001793,Anil Singh,Hyderabad,already_enrolled,BEN001793,100.0,none,,,,,,
HH001801,Deepa Verma,Hyderabad,already_enrolled,BEN001801,100.0,none,,,,,,
HH001851,Vikram Sharma,Hyderabad,already_enrolled,BEN001851,100.0,none,,,,,,
HH001863,Vikram Patel,Hyderabad,already_enrolled,BEN001863,100.0,none,,,,,,
HH001873,Kumar Khan,Hyderabad,already_enrolled,BEN001873,100.0,none,,,,,,
HH001878,Anil Kumar,Hyderabad,already_enrolled,BEN001878,100.0,none,,,,,,
HH001889,Vikram Sharma,Hyderabad,already_enrolled,BEN001889,100.0,none,,,,,,
HH001924,Anil Sharma,Hyderabad,already_enrolled,BEN001924,100.0,none,,,,,,
HH001950,Sunita Kumar,Hyderabad,already_enrolled,BEN001950,100.0,none,,,,,,
HH001953,Rajesh Reddy,Hyderabad,already_enrolled,BEN001953,100.0,none,,,,,,
HH001967,Priya Singh,Hyderabad,already_enrolled,BEN001967,100.0,none,,,,,,
HH001972,Anita Reddy,Hyderabad,already_enrolled,BEN001972,100.0,none,,,,,,
HH001980,Anita Singh,Hyderabad,already_enrolled,BEN001980,100.0,none,,,,,,
HH001991,Priya Sharma,Hyderabad,already_enrolled,BEN001991,100.0,none,,,,,,
HH002019,Priya Singh,Hyderabad,already_enrolled,BEN002019,100.0,none,,,,,,
HH002024,Deepa Patel,Hyderabad,already_enrolled,BEN002024,100.0,none,,,,,,
HH002026,Kumar Patel,Hyderabad,already_enrolled,BEN000927,93.0909090909091,none,,,,,,
HH002029,Vikram Singh,Hyderabad,already_enrolled,BEN002029,100.0,none,,,,,,
HH002054,Deepa Patel,Hyderabad,already_enrolled,BEN002024,100.0,none,,,,,,
HH002066,Rajesh Gupta,Hyderabad,already_enrolled,BEN002066,100.0,none,,,,,,
HH002078,Deepa Gupta,Hyderabad,already_enrolled,BEN002078,100.0,none,,,,,,
HH002094,Sunita Gupta,Hyderabad,already_enrolled,BEN002094,100.0,none,,,,,,
HH002131,Anita Patel,Hyderabad,already_enrolled,BEN002131,100.0,none,,,,,,
HH002148,Deepa Verma,Hyderabad,already_enrolled,BEN002148,100.0,none,,,,,,
HH002149,Kumar Gupta,Hyderabad,already_enrolled,BEN002149,100.0,none,,,,,,
HH002161,Kumar Verma,Hyderabad,already_enrolled,BEN002161,100.0,none,,,,,,
HH002183,Sunita Sharma,Hyderabad,already_enrolled,BEN002183,100.0,none,,,,,,
HH002201,Sunita Reddy,Hyderabad,already_enrolled,BEN002201,100.0,none,,,,,,
HH002216,Priya Patel,Hyderabad,already_enrolled,BEN002594,93.0909090909091,none,,,,,,
HH002242,Anil Verma,Hyderabad,already_enrolled,BEN002242,100.0,none,,,,,,
HH002255,Kumar Sharma,Hyderabad,already_enrolled,BEN004201,93.0909090909091,none,,,,,,
HH002285,Vikram Kumar,Hyderabad,already_enrolled,BEN002285,100.0,none,,,,,,
HH002287,Vikram Verma,Hyderabad,already_enrolled,BEN002287,100.0,none,,,,,,
HH002303,Rajesh Patel,Hyderabad,already_enrolled,BEN001301,96.72727272727273,none,,,,,,
HH002333,Rajesh Verma,Hyderabad,already_enrolled,BEN002333,100.0,none,,,,,,
HH002351,Priya Singh,Hyderabad,already_enrolled,BEN002351,100.0,none,,,,,,
HH002352,Vikram Gupta,Hyderabad,already_enrolled,BEN002352,100.0,none,,,,,,
HH002354,Kumar Reddy,Hyderabad,already_enrolled,BEN001354,100.0,none,,,,,,
HH002374,Anita Singh,Hyderabad,already_enrolled,BEN002374,100.0,none,,,,,,
HH002379,Deepa Singh,Hyderabad,already_enrolled,BEN002379,100.0,none,,,,,,
HH002394,Rajesh Verma,Hyderabad,already_enrolled,BEN002394,100.0,none,,,,,,
HH002434,Rajesh Gupta,Hyderabad,already_enrolled,BEN001470,93.0909090909091,none,,,,,,
HH002437,Priya Gupta,Hyderabad,already_enrolled,BEN002437,100.0,none,,,,,,
HH002446,Anil Sharma,Hyderabad,already_enrolled,BEN002446,100.0,none,,,,,,
HH002469,Sunita Verma,Hyderabad,already_enrolled,BEN002469,100.0,none,,,,,,
HH002479,Deepa Gupta,Hyderabad,already_enrolled,BEN002479,100.0,none,,,,,,
HH002512,Priya Reddy,Hyderabad,already_enrolled,BEN002512,100.0,none,,,,,,
HH002562,Rajesh Khan,Hyderabad,already_enrolled,BEN002562,100.0,none,,,,,,
HH002573,Vikram Verma,Hyderabad,already_enrolled,BEN002573,100.0,none,,,,,,
HH002594,Priya Patel,Hyderabad,already_enrolled,BEN002594,100.0,none,,,,,,
HH002608,Rajesh Patel,Hyderabad,already_enrolled,BEN002608,100.0,none,,,,,,
HH002666,Deepa Verma,Hyderabad,already_enrolled,BEN002666,100.0,none,,,,,,
HH002669,Rajesh Kumar,Hyderabad,already_enrolled,BEN002669,100.0,none,,,,,,
HH002706,Priya Kumar,Hyderabad,already_enrolled,BEN001456,93.0909090909091,none,,,,,,
HH002735,Vikram Reddy,Hyderabad,already_enrolled,BEN002735,100.0,none,,,,,,
HH002784,Rajesh Reddy,Hyderabad,already_enrolled,BEN002784,100.0,none,,,,,,
HH002821,Rajesh Gupta,Hyderabad,already_enrolled,BEN002821,100.0,none,,,,,,
HH002822,Kumar Singh,Hyderabad,already_enrolled,BEN004682,93.0909090909091,none,,,,,,
HH002823,Kumar Reddy,Hyderabad,already_enrolled,BEN002823,100.0,none,,,,,,
HH002825,Anil Patel,Hyderabad,already_enrolled,BEN002825,100.0,none,,,,,,
HH002832,Sunita Singh,Hyderabad,already_enrolled,BEN004761,89.45454545454545,none,,,,,,
HH002864,Anita Patel,Hyderabad,already_enrolled,BEN002864,100.0,none,,,,,,
HH002865,Anita Sharma,Hyderabad,already_enrolled,BEN002865,100.0,none,,,,,,
HH002870,Rajesh Sharma,Hyderabad,already_enrolled,BEN002870,100.0,none,,,,,,
HH002917,Vikram Kumar,Hyderabad,already_enrolled,BEN002917,100.0,none,,,,,,
HH002945,Deepa Patel,Hyderabad,already_enrolled,BEN002945,100.0,none,,,,,,
HH002981,Deepa Khan,Hyderabad,already_enrolled,BEN002981,100.0,none,,,,,,
HH002984,Kumar Reddy,Hyderabad,already_enrolled,BEN002984,100.0,none,,,,,,
HH003038,Vikram Khan,Hyderabad,already_enrolled,BEN003038,100.0,none,,,,,,
HH003040,Deepa Reddy,Hyderabad,already_enrolled,BEN003040,100.0,none,,,,,,
HH003064,Anil Gupta,Hyderabad,already_enrolled,BEN003064,100.0,none,,,,,,
HH003072,Anil Sharma,Hyderabad,already_enrolled,BEN003072,100.0,none,,,,,,
HH003073,Sunita Patel,Hyderabad,already_enrolled,BEN003073,100.0,none,,,,,,
HH003089,Priya Khan,Hyderabad,already_enrolled,BEN003089,100.0,none,,,,,,
HH003090,Rajesh Gupta,Hyderabad,already_enrolled,BEN003090,100.0,none,,,,,,
HH003093,Anita Sharma,Hyderabad,already_enrolled,BEN003093,100.0,none,,,,,,
HH003127,Sunita Gupta,Hyderabad,already_enrolled,BEN003127,100.0,none,,,,,,
HH003139,Vikram Verma,Hyderabad,already_enrolled,BEN003139,100.0,none,,,,,,
HH003161,Anil Khan,Hyderabad,already_enrolled,BEN003161,100.0,none,,,,,,
HH003174,Rajesh Sharma,Hyderabad,already_enrolled,BEN003174,100.0,none,,,,,,
HH003223,Deepa Reddy,Hyderabad,already_enrolled,BEN003223,100.0,none,,,,,,
HH003239,Anil Reddy,Hyderabad,already_enrolled,BEN003239,100.0,none,,,,,,
